name,domain,city,website,careers_url,linkedin_url,known_stack,company_size,notes,last_verified
RECOVEO,software,ROANNE,,,https://www.linkedin.com/company/recoveo/,,11-50,Maintenance informatique,2026-09-21
RH.LOG,software,SAINT-ETIENNE,,,,,1-10,Éditeur de logiciels,2026-09-21
ROANNE SERVICES INFORMATIQUE,software,ROANNE,,,,,1-10,Maintenance informatique,2026-09-21
S BRUNEL HOLDING,software,BALBIGNY,,,,,1-10,ESN,2026-09-21
SEPTEO SOLUTIONS CDJ,software,RIVE-DE-GIER,,https://www.septeo.com/fr/groupe/nous-rejoindre,https://www.linkedin.com/company/septeocdj/,,,Maintenance informatique,2026-09-21
SILEANE,software,SAINT-ETIENNE,,https://careers.werecruit.io/fr/sileane,https://www.linkedin.com/company/sileane/,,51-1000,Éditeur de logiciels,2026-09-21
SINCRONE IT,telecom,SAINT-ETIENNE,,,https://www.linkedin.com/company/sincrone-it/,,,Télécoms,2026-09-21
SOC FRANCAISE D INFORMATION S F I,software,SAINT-ETIENNE,,,,,11-50,Développement logiciel,2026-09-21
SOCIETE FRANCAISE DU RADIOTELEPHONE - S.F.R,telecom,LA FOUILLOUSE,,https://recrutement.sfr.com/,https://www.linkedin.com/company/sfr/,,1000+,Télécoms,2026-09-21
STUDIO NET,software,LORETTE,,,,,,Développement logiciel,2026-09-21
TIBCO,software,ANDREZIEUX-BOUTHEON,,,https://www.linkedin.com/company/tibco-bienvivrelenumerique/,,51-1000,ESN,2026-09-21
U.R.B.S.,software,SAINT-ETIENNE,,,,,,Hébergement et traitement de données,2026-09-21
WEBQAM,software,SAINT-ETIENNE,,https://webqam.recruitee.com/,https://www.linkedin.com/company/webqam/,,11-50,Développement logiciel,2026-09-21
XPO IT EUROPE,software,ANDREZIEUX-BOUTHEON,,https://jobs.europe.xpo.com/?locale=fr_FR,https://www.linkedin.com/company/xpo-logistics-eu/,,,ESN,2026-09-21
