name,domain,city,website,careers_url,linkedin_url,known_stack,company_size,notes,last_verified
ORACLE GLOBAL SERVICES FRANCE SARL,software,MONTBONNOT-SAINT-MARTIN,,https://www.oracle.com/fr/careers/,https://www.linkedin.com/company/oracle/,,51-1000,Développement logiciel,2026-09-21
ORANGE,telecom,GRENOBLE,,https://orange.jobs/fr/fr/europe/france,https://www.linkedin.com/company/orange/,,1000+,Télécoms,2026-09-21
ORANGE BUSINESS SERVICES,software,MONTBONNOT-SAINT-MARTIN,,https://orange.jobs/fr/fr/orange-business/france,https://www.linkedin.com/company/orangebusinessservices/,,1000+,ESN,2026-09-21
RELAVE ET FANNIERE,software,MIRIBEL-LANCHATRE,,,,,11-50,ESN,2026-09-21
Schneider Electric,energy|industrial,Grenoble,https://www.se.com/fr/fr/,,,,,R&D énergie et logiciels industriels,2026-09-25
SEIITRA RESEAU,software,MONTBONNOT-SAINT-MARTIN,,https://www.seiitra.com/recrutement-seiitra/,,,51-1000,Éditeur de logiciels,2026-09-21
SOCIETE FRANCAISE DU RADIOTELEPHONE - S.F.R,telecom,MONTBONNOT-SAINT-MARTIN,,https://recrutement.sfr.com/,https://www.linkedin.com/company/sfr/,,1000+,Télécoms,2026-09-21
Soitec,deeptech|industrial,Bernin,https://www.soitec.com,,,,,Matériaux semi-conducteurs,2026-09-25
SPIE ICS,software,MONTBONNOT-SAINT-MARTIN,,,https://www.linkedin.com/company/spie-ics/,,1000+,ESN,2026-09-21
STMicroelectronics,deeptech|industrial,Crolles,https://www.st.com,,,,,R&D et fabrication de semi-conducteurs,2026-09-25
SYNELYANS,telecom,CHARANCIEU,,,https://www.linkedin.com/company/synelyans/,,,Télécoms,2026-09-21
TALENTIA SOFTWARE FRANCE,software,MEYLAN,,,,,51-1000,Éditeur de logiciels,2026-09-21
THALES SERVICES NUMERIQUES SAS,software,MONTBONNOT-SAINT-MARTIN,,https://careers.thalesgroup.com/fr/fr/carrieres-france,https://www.linkedin.com/company/thales/,,1000+,ESN,2026-09-21
TIBCO,software,GRENOBLE,,,https://www.linkedin.com/company/tibco-bienvivrelenumerique/,,51-1000,ESN,2026-09-21
TOPSOLID,software,SAINT-QUENTIN-FALLAVIER,,https://www.topsolid.com/fr-ch/explorer-topsolid/carrieres,https://www.linkedin.com/company/topsolid-france/,,51-1000,Éditeur de logiciels,2026-09-21
UNITY TECHNOLOGIES SARL,software,MONTBONNOT-SAINT-MARTIN,,https://unity.com/fr/careers,https://www.linkedin.com/company/unity/,,51-1000,Développement logiciel,2026-09-21
Verkor,energy|industrial,Grenoble,https://verkor.com,,,,,R&D batteries et systèmes numériques,2026-09-25
VISIATIV SOLUTIONS ENTREPRISE,software,MOIRANS,,https://jobs.visiativ.com/jobs,,,51-1000,ESN,2026-09-21
VOCAZA,software,GRENOBLE,,,,,11-50,Éditeur de logiciels,2026-09-21
WIZBII,software,GRENOBLE,,,https://www.linkedin.com/company/wizbii/,,51-1000,Développement logiciel,2026-09-21
ZENIKA,software,GRENOBLE,,https://jobs.zenika.com/jobs,https://www.linkedin.com/company/zenika/,Java|JavaScript|Angular,51-1000,ESN,2026-09-21
