name,domain,city,website,careers_url,linkedin_url,known_stack,company_size,notes,last_verified
AVEM,fintech|software,Vannes,https://www.avem-groupe.com/,https://www.avem-groupe.com/recrutement/,,,51-1000,Monétique et informatique bancaire,2026-09-21
Neotek,industrial|telecom,Hennebont,https://www.neotek.com/,,,,,Instrumentation et transmission de données,2026-09-21
Conscio Technologies,cybersecurity|saas,Plescop,https://www.conscio-technologies.com/,https://www.conscio-technologies.com/recrutement/,,,11-50,Sensibilisation à la cybersécurité,2026-09-21
Veyan,cybersecurity,Guidel,https://www.veyan.fr/,,,,11-50,Conseil en cybersécurité,2026-09-21
Lorcyber,cybersecurity,Vannes,https://lorcyber.com/,,,,1-10,Cybersécurité pour PME et collectivités,2026-09-21
Dawizz,cybersecurity|software,Vannes,https://www.dawizz.fr/,,,,11-50,Gouvernance et cartographie des données,2026-09-21
Iliane,software|cybersecurity,Vannes,https://www.iliane.fr/,https://www.iliane.fr/recrutement/,,,51-1000,Cloud et cybersécurité,2026-09-21
Coreo,cybersecurity,Vannes,https://coreo-group.fr/,,,,,Cybersécurité et résilience,2026-09-21
Cyber Transition,cybersecurity,Vannes,https://cyber-transition.fr/,,,,,Conseil en cybersécurité,2026-09-21
Intwiti,cybersecurity|software,Vannes,https://www.intwiti.fr/,,,,,Services numériques sécurisés,2026-09-21
RTSYS,industrial|software,Caudan,https://rtsys.eu/,https://rtsys.eu/carrieres,,,51-1000,Robotique et acoustique sous-marine,2026-09-21
SEABER,industrial|software,Lorient,https://seaber.fr/,https://seaber.fr/jobs,,,,Drones sous-marins autonomes,2026-09-21
Naval Group,industrial|cybersecurity,Lorient,https://www.naval-group.com/fr,https://www.naval-group.com/fr/talents,,,1000+,Ingénierie navale et systèmes numériques,2026-09-21
Herakles,software|saas,Vannes,https://herakles.com/,,,,11-50,Éditeur ERP industriel,2026-09-21
BEAM CUBE,software|industrial,Vannes,https://www.beamcube.fr/,,,,11-50,Jumeaux numériques industriels,2026-09-21
Firmain,saas|software,Inzinzac-Lochrist,https://firmain.fr/,,,,1-10,SaaS de gestion des compétences,2026-09-21
Codixis,software,Lorient,https://www.codixis.com/,,,,11-50,Développement d'applications industrielles,2026-09-21
Aitenders,ai|saas,Vannes,https://aitenders.com/fr/accueil,https://aitenders.com/fr/carrieres,,,,Gestion IA des appels d'offres,2026-09-21
Ocean Data System,industrial|software,Lorient,https://www.oceandatasystem.com/,,,,,Électronique et logiciels maritimes,2026-09-21
NKE Marine Electronics,industrial|software,Hennebont,https://www.nke-marine-electronics.fr/,,,,51-1000,Électronique et logiciels nautiques,2026-09-21
Marport France,industrial|software,Lorient,https://www.marport.com/,,,,,Électronique et logiciels pour la pêche,2026-09-21
XEFI Vannes,software|cybersecurity,Vannes,https://www.xefi.fr/fr/agence/xefi-vannes/,,,,,Services informatiques et cybersécurité,2026-09-21
DIMSI,software|cybersecurity,Lorient,https://www.dimsi.fr/,,,,11-50,Applications métier cloud et cybersécurité,2026-09-21
Decidem,software|cybersecurity,Vannes,https://www.decidem.fr/,,,,,Conseil SI et transformation numérique,2026-09-21
VFLIT,software|cybersecurity,Vannes,https://www.vflit.fr/,,,,51-1000,Infogérance cloud et cybersécurité,2026-09-21
