name,domain,city,website,careers_url,linkedin_url,known_stack,company_size,notes,last_verified
Mitsubishi Electric R&D Centre Europe,ai|industrial,Rennes,https://www.mitsubishielectric-rce.eu/,,,,51-1000,R&D IA et électronique,2026-09-21
Neosoft,software,Rennes,https://www.neo-soft.fr/,https://www.neo-soft.fr/carriere/,,,1000+,ESN,2026-09-21
Niji,software,Cesson-Sévigné,https://www.niji.fr/,https://www.niji.fr/fr/carrieres,,,51-1000,Conseil et ingénierie numérique,2026-09-21
onepoint,software,Rennes,https://www.groupeonepoint.com/fr/,https://www.groupeonepoint.com/fr/nous-rejoindre/,,,1000+,Conseil en transformation numérique,2026-09-21
OPEN,software,Rennes,https://www.open.global/,https://www.open.global/fr/carriere,,,1000+,ESN,2026-09-21
Orange,telecom|software,Cesson-Sévigné,https://www.orange.com/fr,https://orange.jobs/,,,1000+,R&D télécom et logiciel,2026-09-21
Orange Cyberdefense,cybersecurity,Cesson-Sévigné,https://www.orangecyberdefense.com,,,,,Centre de cybersécurité,2026-09-25
Quarkslab,cybersecurity,Rennes,https://www.quarkslab.com,,,,,R&D en cybersécurité,2026-09-25
Rubycat Labs,cybersecurity|software,Rennes,https://www.rubycat-labs.com/,,,,11-50,Sécurité des accès privilégiés,2026-09-21
Safran Electronics & Defense,industrial|software,Cesson-Sévigné,https://www.safran-group.com/fr/societes/safran-electronics-defense,https://www.safran-group.com/fr/offres,,,1000+,R&D systèmes embarqués,2026-09-21
Scalian,software|industrial,Rennes,https://www.scalian.com/,https://careers.scalian.com/,,,1000+,Conseil en ingénierie,2026-09-21
Script&Go,software|saas,Rennes,https://www.scriptandgo.com/,,,,,Logiciels métiers mobiles,2026-09-21
Secure-IC,cybersecurity|industrial,Cesson-Sévigné,https://www.secure-ic.com/,https://www.secure-ic.com/careers/,,,51-1000,Cybersécurité des systèmes embarqués,2026-09-21
SEKOIA.IO,cybersecurity|saas,Rennes,https://www.sekoia.io/fr/,https://careers.sekoia.io/,,,51-1000,Détection et réponse aux menaces,2026-09-21
SIB,healthtech|software,Cesson-Sévigné,https://www.sib.fr/,https://www.sib.fr/recrutement/,,,51-1000,Systèmes d'information de santé,2026-09-21
SII,software|industrial,Rennes,https://sii-group.com/fr-FR,https://sii-group.com/fr-FR/offres,,,1000+,ESN,2026-09-21
Silicon Labs,industrial|telecom,Rennes,https://www.silabs.com/,https://www.silabs.com/about-us/careers,,,1000+,R&D semi-conducteurs sans fil,2026-09-21
Sopra Banking Software,banking|software,Cesson-Sévigné,https://www.soprabanking.com,,,,,Éditeur de logiciels bancaires,2026-09-25
Sopra Steria,software|cybersecurity,Cesson-Sévigné,https://www.soprasteria.com/fr,https://careers.soprasteria.fr/,,,1000+,ESN et cybersécurité,2026-09-21
Steeple,saas|software,Rennes,https://steeple.com/fr/,https://steeple.com/fr/recrutement/,,,51-1000,Communication interne SaaS,2026-09-21
STMicroelectronics,industrial,Rennes,https://www.st.com/,https://www.st.com/content/st_com/en/about/careers.html,,,1000+,R&D microélectronique,2026-09-21
Syrlinks,industrial|telecom,Cesson-Sévigné,https://www.syrlinks.com,,,,,Systèmes de radiocommunication,2026-09-25
TDF,telecom,Cesson-Sévigné,https://www.tdf.fr/,https://www.tdf.fr/carrieres/,,,1000+,Réseaux et diffusion,2026-09-21
Thales,industrial|cybersecurity,Étrelles,https://www.thalesgroup.com/fr,https://careers.thalesgroup.com/fr/fr/,,,1000+,Microélectronique et cyberdéfense,2026-09-21
Ubisoft,gaming,Rennes,https://www.ubisoft.com/fr-fr/,https://www.ubisoft.com/fr-fr/company/careers,,,1000+,Studio de jeux vidéo,2026-09-21
Unseenlabs,industrial|telecom,Rennes,https://unseenlabs.com/fr/,https://unseenlabs.com/fr/carrieres/,,,51-1000,Surveillance radiofréquence spatiale,2026-09-21
WaryMe,cybersecurity|software,Cesson-Sévigné,https://www.waryme.com/,,,,11-50,Sécurité des personnes,2026-09-21
WedoLow,software|industrial,Cesson-Sévigné,https://www.wedolow.com/,,,,11-50,Optimisation de logiciels embarqués,2026-09-21
Wi6Labs,telecom|industrial,Rennes,https://www.wi6labs.com/,,,,11-50,Solutions IoT,2026-09-21
Yagaan,cybersecurity,Rennes,https://www.yagaan.com,,,,,Sécurité du code source,2026-09-25
YesWeHack,cybersecurity|saas,Rennes,https://www.yeswehack.com/fr,https://www.yeswehack.com/fr/jobs,,,51-1000,Plateforme de bug bounty,2026-09-21
Zenika,software,Rennes,https://www.zenika.com/,https://jobs.zenika.com/,,,51-1000,Conseil et développement logiciel,2026-09-21
