name,domain,city,website,careers_url,linkedin_url,known_stack,company_size,notes,last_verified
IBM,it-services,Montpellier,https://www.ibm.com/fr-fr,,,,,Cloud IA et services numériques,2026-09-25
Inria Antenne de Montpellier,deeptech,Montpellier,https://www.inria.fr,,,,,Recherche en sciences du numérique,2026-09-25
Instadrone,industrial|software,Béziers,https://instadrone.fr/,,,,51-1000,Drones professionnels,2026-09-24
IoTerop,cybersecurity|software,Montpellier,https://ioterop.com,,,,,Sécurité et gestion des objets connectés,2026-09-25
K-Ren,energy|industrial,Mauguio,https://www.k-ren.fr/,,,,,Cleantech,2026-09-24
Kaliop,software,Montpellier,https://www.kaliop.com/,,,,51-1000,ESN,2026-09-24
Kelkun,saas|software,Vendargues,https://www.kelkun.com/,,,,,Plateforme numérique,2026-09-24
Kervalion,healthtech|software,Clapiers,https://kervalion.com/,,,,,Medtech,2026-09-24
Kyvo,ecommerce|saas,Montpellier,https://kyvofidelity.fr/,,,,,Fidélisation numérique,2026-09-24
Lineup Ocean,energy|software,Montpellier,https://landing.lineup-ocean.com/,,,,,Greentech maritime,2026-09-24
LIRMM,deeptech,Montpellier,https://www.lirmm.fr,,,,,Recherche en informatique et robotique,2026-09-25
Look Up Geoscience,industrial|software,Montpellier,https://www.lookupgeoscience.com/,,,,,Logiciel géoscientifique,2026-09-24
LoyalBuds,ecommerce|saas,Saint-Aunès,https://loyalbuds.io/,,,,,SaaS fidélisation,2026-09-24
Matchers,saas|software,Montpellier,https://www.matchers.fr/,,,,,Edtech,2026-09-24
Merox,cybersecurity,Montpellier,https://merox.io/,,,,,Cybersécurité,2026-09-24
Microphyt,healthtech|industrial,Baillargues,https://microphyt.eu/fr/,,,,51-1000,Biotechnologies,2026-09-24
NELIS,saas|software,Montpellier,https://www.nelis.fr/,,,,,Éditeur SaaS,2026-09-24
Netheos,fintech|software,Montpellier,https://www.netheos.com,,,,,Identité numérique et souscription,2026-09-25
Numalis,ai|industrial|software,Montpellier,https://www.numalis.com/,,,,11-50,Logiciel critique,2026-09-24
ODYSS'IA,ai|software,Agde,https://www.odyssia.fr/,,,,,Intelligence artificielle,2026-09-24
Pas Perdu,energy|software,Montpellier,https://pas-perdu.fr/,,,,,Greentech,2026-09-24
PC SOFT,software,Montpellier,https://www.pcsoft.fr/,,,,51-1000,Éditeur de logiciels,2026-09-24
Pradeo,cybersecurity,Montpellier,https://www.pradeo.com,,,,,Cybersécurité mobile,2026-09-25
Predict Services,ai|software,Montpellier,https://www.predictservices.com,,,,,Gestion des risques par la donnée,2026-09-25
Qair,energy,Montpellier,https://www.qair.energy,,,,,Énergies renouvelables et numérique,2026-09-25
QANNT,energy|software,Béziers,https://www.qannt.com/,,,,,Greentech,2026-09-24
Renewr,saas|software,Montpellier,https://www.renewr.io/,,,,,Legaltech RH,2026-09-24
SELIARIS,saas|software,Montpellier,https://www.seliaris.com/,,,,,Éditeur SaaS,2026-09-24
Septeo,saas|software,Lattes,https://www.septeo.com/,,,,1000+,Éditeur de logiciels,2026-09-24
Shaarp,ai|software,Montpellier,https://shaarp.ai/,,,,,Intelligence artificielle,2026-09-24
Sharvy,saas|software,Montpellier,https://www.sharvy.com/,,,,11-50,SaaS workplace,2026-09-24
Spriip,saas|software,Montpellier,https://spriip.fr/,,,,,Proptech,2026-09-24
Swile,fintech|saas,Montpellier,https://www.swile.co,,,,,Solutions de paiement salarié,2026-09-25
Teads,ai|software,Montpellier,https://www.teads.com/,,,,1000+,Adtech,2026-09-24
TEMYS GROUP,fintech|software,Montpellier,https://www.temys-group.com/,,,,51-1000,Fintech,2026-09-24
Terratis,energy|industrial,Montpellier,https://www.terratis.fr/,,,,,Biotechnologie environnementale,2026-09-24
ThIA,ai|healthtech,Montpellier,https://www.thiasantementale.fr/,,,,,IA santé,2026-09-24
Tolk.ai,ai|saas,Montpellier,https://www.tolk.ai/,,,,,SaaS conversationnel,2026-09-24
Toutim,saas|software,Montpellier,https://www.toutim-france.fr/,,,,,Proptech,2026-09-24
Ubisoft Montpellier,gaming,Castelnau-le-Lez,https://www.ubisoft.com/fr-fr/company/careers/locations/montpellier,,,,1000+,Studio de jeux vidéo,2026-09-24
Unicorn Data Services,fintech|saas,Baillargues,https://eodhd.com/,,,,,Données financières,2026-09-24
Urbasolar,energy|software,Montpellier,https://www.urbasolar.com,,,,,Énergie solaire et systèmes numériques,2026-09-25
VELIKO,saas|software,Baillargues,https://veliko.immo/,,,,,Proptech,2026-09-24
Virtual Consulting,saas|software,Montpellier,https://vconsulting.fr/,,,,,Plateforme numérique,2026-09-24
VOGO,software,Montpellier,https://www.vogo-group.com/,,,,51-1000,Éditeur de logiciels,2026-09-24
WASHiN,software,Montpellier,https://washin.fr/,,,,,Solution numérique,2026-09-24
WePlante,energy|software,Montpellier,https://weplante.fr/,,,,,Greentech,2026-09-24
Wheere,industrial|software,Montpellier,https://www.wheere.com/,,,,11-50,Géolocalisation indoor,2026-09-24
Whisper EF,software,Sète,https://www.whisper-360.com/,,,,,Éditeur de logiciels,2026-09-24
YellowScan,industrial|software,Saint-Clément-de-Rivière,https://www.yellowscan.com/,,,,51-1000,Technologies LiDAR,2026-09-24
YOO SOFT,software,Montpellier,https://yoo-soft.com/,,,,11-50,Éditeur de logiciels,2026-09-24
