name,domain,city,website,careers_url,linkedin_url,known_stack,company_size,notes,last_verified
ClicData,saas,Lille,https://www.clicdata.com/fr/,,,,11-50,Plateforme SaaS de BI,2026-09-22
Cofidis,fintech,Villeneuve-d'Ascq,https://www.cofidis-group.com/,https://www.cofidis-group.com/nous-rejoindre/,,,1000+,Équipes informatiques financières,2026-09-22
Dagoma,industrial,Roubaix,https://www.dagoma3d.com/,,,,11-50,Impression 3D,2026-09-22
Damartex,ecommerce,Roubaix,https://www.damartex.com,,,,,Équipes e-commerce et data,2026-09-25
Davidson,software,Lille,https://www.davidson.group/,https://www.davidson.group/nous-rejoindre,,,1000+,Conseil en technologies,2026-09-22
Decathlon,ecommerce,Villeneuve-d'Ascq,https://www.decathlon-united.media/,https://joinus.decathlon.fr/,,,1000+,Équipes produit et data,2026-09-22
Devoteam,software,Marcq-en-Barœul,https://www.devoteam.com/,https://careers.devoteam.com/,,,1000+,Conseil cloud et data,2026-09-22
Diagast,healthtech,Loos,https://www.diagast.com/,,,,51-1000,Biotechnologies diagnostiques,2026-09-22
Euro-Information,banking,Verlinghem,https://www.e-i.com/,https://www.e-i.com/recrutement/,,,1000+,Informatique bancaire,2026-09-22
Exotec,industrial,Wasquehal,https://www.exotec.com/fr/,https://www.exotec.com/fr/carrieres/,,,1000+,Robotique logistique,2026-09-22
Extia,software,Lille,https://www.extia-group.com/,https://www.extia-group.com/jobs,,,1000+,Conseil IT et digital,2026-09-22
Fives,industrial,Lille,https://www.fivesgroup.com/fr/,https://careers.fivesgroup.com/,,,1000+,R&D et ingénierie industrielle,2026-09-22
Framatome,energy,Jeumont,https://www.framatome.com/fr/,https://www.framatome.com/fr/candidats/,,,1000+,Ingénierie nucléaire,2026-09-22
Genfit,healthtech,Loos,https://www.genfit.com/,https://www.genfit.com/careers/,,,51-1000,Biotechnologies et R&D,2026-09-22
Goodays,saas,Lille,https://www.goodays.co/,https://www.goodays.co/careers,,,51-1000,SaaS expérience client,2026-09-22
GSK,healthtech,Saint-Amand-les-Eaux,https://fr.gsk.com/,https://jobs.gsk.com/,,,1000+,Production et ingénierie pharmaceutique,2026-09-22
Hardis Group,software,Villeneuve-d'Ascq,https://www.hardis-group.com/,https://www.hardis-group.com/carriere/,,,1000+,ESN et éditeur logistique,2026-09-22
Hemerion Therapeutics,healthtech,Loos,https://www.hemerion.com/,,,,11-50,Biotechnologies médicales,2026-09-22
IBM,it-services,Lille,https://www.ibm.com/fr-fr,,,,,Cloud IA et services numériques,2026-09-25
IDKIDS,ecommerce,Roubaix,https://www.idkids.com,,,,,Équipes numériques et e-commerce,2026-09-25
InBrain Pharma,healthtech,Loos,https://www.inbrainpharma.com/,,,,11-50,Biotechnologies neurologiques,2026-09-22
Inetum,software,Lille,https://www.inetum.com/fr,https://www.inetum.com/fr/carrieres,,,1000+,ESN,2026-09-22
Infogene,software,Lille,https://www.infogene.fr/,https://www.infogene.fr/nous-rejoindre/,,,51-1000,ESN data et santé,2026-09-22
Ippon,software,Lille,https://fr.ippon.tech/,https://fr.ippon.tech/recrutement/,,,1000+,Conseil et ingénierie logicielle,2026-09-22
Kiabi,ecommerce,Hem,https://www.kiabi.com/,https://jobs.kiabi.com/,,,1000+,Équipes digitales du groupe,2026-09-22
La Redoute,ecommerce,Roubaix,https://www.laredoute-corporate.com/,https://www.laredoute-corporate.com/carrieres/,,,1000+,Équipes e-commerce et data,2026-09-22
Lattice Medical,healthtech,Loos,https://lattice-medical.com/,,,,11-50,Dispositifs médicaux innovants,2026-09-22
Leroy Merlin,ecommerce,Lezennes,https://www.leroymerlin.fr/,https://recrute.leroymerlin.fr/,,,1000+,Équipes digitales du groupe,2026-09-22
Les-Tilleuls.coop,software,Lille,https://les-tilleuls.coop/,https://les-tilleuls.coop/recrutement,,,51-1000,Logiciels open source,2026-09-22
Lesaffre,industrial,Marcq-en-Barœul,https://www.lesaffre.com/fr/,https://careers.lesaffre.com/,,,1000+,R&D en biotechnologies,2026-09-22
Mobivia,transport,Villeneuve-d'Ascq,https://www.mobivia.com/,https://jobs.mobivia.com/,,,1000+,Équipes numériques de mobilité,2026-09-22
Nacon,gaming,Lesquin,https://www.nacongaming.com/,https://corporate.nacongaming.com/carrieres/,,,1000+,Éditeur de jeux vidéo,2026-09-22
Nhood,enterprise,Villeneuve-d'Ascq,https://www.nhood.com,,,,,Équipes data et numériques,2026-09-25
Niji,software,La Madeleine,https://www.niji.fr/,https://www.niji.fr/fr/join-us/,,,1000+,ESN et produits numériques,2026-09-22
Niryo,industrial,Wambrechies,https://niryo.com/fr/,https://niryo.com/fr/carrieres/,,,51-1000,Robotique collaborative,2026-09-22
Norsys,it-services,Ennevelin,https://www.norsys.fr,,,,,ESN et ingénierie logicielle,2026-09-25
Oney,fintech,Croix,https://www.oney.com/,https://www.oney.com/nous-rejoindre/,,,1000+,Fintech et équipes IT,2026-09-22
Orange,telecom,Villeneuve-d'Ascq,https://www.orange.com/fr,https://orange.jobs/,,,1000+,Télécom et équipes numériques,2026-09-22
Orange Cyberdefense,cybersecurity,Lesquin,https://www.orangecyberdefense.com/fr/,https://jobs.orangecyberdefense.com/,,,1000+,Cybersécurité,2026-09-22
OVHcloud,software,Roubaix,https://www.ovhcloud.com/fr/,https://careers.ovhcloud.com/,,,1000+,Cloud et datacenters,2026-09-22
Positive,saas,Hem,https://positivegroup.com/fr/,https://positivegroup.com/careers,,,51-1000,SaaS marketing et CRM,2026-09-22
Renault Group,transport,Douai,https://www.renaultgroup.com/,https://www.renaultgroup.com/talents/,,,1000+,Ingénierie véhicules électriques,2026-09-22
Roquette,industrial,La Madeleine,https://www.roquette.com,,,,,R&D industrielle et numérique,2026-09-25
Sencrop,saas,Villeneuve-d'Ascq,https://sencrop.com/fr/,https://sencrop.com/fr/carrieres/,,,51-1000,Agtech et objets connectés,2026-09-22
SII,software,Lille,https://sii-group.com/fr-FR,https://sii-group.com/fr-FR/offres,,,1000+,ESN,2026-09-22
Smile,it-services,Lille,https://www.smile.eu,,,,,Intégrateur open source,2026-09-25
Sopra Steria,software,Villeneuve-d'Ascq,https://www.soprasteria.com/fr,https://careers.soprasteria.com/,,,1000+,ESN,2026-09-22
Talan,it-services,Lille,https://www.talan.com,,,,,Conseil data et numérique,2026-09-25
Toyota Motor Manufacturing France,transport,Onnaing,https://www.toyotafrance.fr/decouvrez-toyota/toyota-en-france/tmmf,https://www.tmmf-recrute.fr/,,,1000+,Ingénierie automobile,2026-09-22
Vade,cybersecurity,Hem,https://www.vadesecure.com/fr/,https://www.vadesecure.com/fr/company/careers,,,51-1000,Cybersécurité email,2026-09-22
Verkor,energy,Bourbourg,https://verkor.com/,https://verkor.com/carriere/,,,1000+,Technologie de batteries,2026-09-22
Worldline,fintech,Seclin,https://worldline.com/fr-fr/home,https://jobs.worldline.com/,,,1000+,Technologies de paiement,2026-09-22
Zenika,software,Marcq-en-Barœul,https://zenika.com/,https://jobs.zenika.com/,,,51-1000,Conseil et ingénierie logicielle,2026-09-22
